country,survey_start_year,year,lat,lon,GID_1,GID_2,households,rural,iwi,uid,origin_lat,origin_lon
senegal,2008,2009,12.78186900000001,-15.50958100000001,SEN.11,SEN.11.2,28,1,24.988796642857142,senegal_2009_00070,12.78186900000001,-15.50958100000001
senegal,2008,2009,15.994537999999991,-16.38423599999999,SEN.10,SEN.10.3,29,1,26.85109658620689,senegal_2009_00071,15.994537999999991,-16.38423599999999
senegal,2008,2009,16.583078,-14.578107999999991,SEN.10,SEN.10.2,24,1,16.296173500000005,senegal_2009_00072,16.583078,-14.578107999999991
senegal,2008,2009,16.227148,-16.26913200000001,SEN.10,SEN.10.1,30,1,30.445206033333346,senegal_2009_00073,16.227148,-16.26913200000001
senegal,2008,2009,12.680580000000004,-15.438888000000006,SEN.11,SEN.11.2,29,1,41.6890304137931,senegal_2009_00074,12.680580000000004,-15.438888000000006
senegal,2008,2009,14.120332000000005,-16.468535999999986,SEN.3,SEN.3.2,29,0,39.52239924137931,senegal_2009_00075,14.120332000000005,-16.468535999999986
senegal,2008,2009,16.457981000000007,-15.699314000000005,SEN.10,SEN.10.1,29,0,43.90476193103449,senegal_2009_00076,16.457981000000007,-15.699314000000005
senegal,2008,2009,15.541914000000006,-13.292336999999993,SEN.9,SEN.9.2,28,1,36.389035000000014,senegal_2009_00077,15.541914000000006,-13.292336999999993
senegal,2008,2009,13.646249000000008,-14.473429000000008,SEN.12,SEN.12.4,29,1,13.568994793103444,senegal_2009_00078,13.646249000000008,-14.473429000000008
senegal,2008,2009,12.872402000000005,-14.137954999999994,SEN.7,SEN.7.3,30,1,27.568529666666667,senegal_2009_00079,12.872402000000005,-14.137954999999994
senegal,2008,2009,15.529231999999997,-13.249269000000009,SEN.9,SEN.9.2,29,1,34.08515779310344,senegal_2009_00080,15.529231999999997,-13.249269000000009
senegal,2008,2009,13.744626999999992,-15.666745999999993,SEN.5,SEN.5.3,30,1,24.3978608,senegal_2009_00081,13.744626999999992,-15.666745999999993
senegal,2008,2009,15.731617000000012,-16.440114999999995,SEN.8,SEN.8.3,30,1,36.07952526666667,senegal_2009_00082,15.731617000000012,-16.440114999999995
senegal,2008,2009,12.949659999999996,-16.16526099999999,SEN.14,SEN.14.1,30,1,23.4158676,senegal_2009_00083,12.949659999999996,-16.16526099999999
senegal,2008,2009,16.539828,-14.803525999999994,SEN.10,SEN.10.2,26,1,14.550490423076925,senegal_2009_00084,16.539828,-14.803525999999994
senegal,2008,2009,14.657955,-16.498934000000006,SEN.2,SEN.2.1,29,1,30.7050678275862,senegal_2009_00085,14.657955,-16.498934000000006
senegal,2008,2009,14.912838000000006,-16.19098500000001,SEN.2,SEN.2.2,29,1,20.4180128275862,senegal_2009_00086,14.912838000000006,-16.19098500000001
senegal,2008,2009,15.469390999999993,-12.970026,SEN.9,SEN.9.1,26,1,21.2405565,senegal_2009_00087,15.469390999999993,-12.970026
senegal,2008,2009,12.456519000000007,-16.529223,SEN.14,SEN.14.2,30,1,29.053951833333333,senegal_2009_00088,12.456519000000007,-16.529223
senegal,2008,2009,16.432617999999994,-14.350072000000008,SEN.10,SEN.10.2,30,1,19.1942225,senegal_2009_00089,16.432617999999994,-14.350072000000008
senegal,2008,2009,14.255337999999997,-16.836199000000008,SEN.13,SEN.13.1,30,1,41.58529573333332,senegal_2009_00090,14.255337999999997,-16.836199000000008
senegal,2008,2009,14.028903000000009,-15.768036999999994,SEN.4,SEN.4.1,30,1,21.397223166666667,senegal_2009_00091,14.028903000000009,-15.768036999999994
senegal,2008,2009,14.217080000000006,-16.168674000000006,SEN.5,SEN.5.2,28,1,16.376211714285716,senegal_2009_00092,14.217080000000006,-16.168674000000006
senegal,2008,2009,16.456832000000006,-15.684441999999994,SEN.10,SEN.10.1,30,0,40.37932683333335,senegal_2009_00093,16.456832000000006,-15.684441999999994
senegal,2008,2009,13.981664000000006,-15.89013,SEN.5,SEN.5.2,28,1,20.82816025,senegal_2009_00094,13.981664000000006,-15.89013
senegal,2008,2009,13.086976999999994,-13.768274000000009,SEN.7,SEN.7.3,30,1,22.3554703,senegal_2009_00095,13.086976999999994,-13.768274000000009
senegal,2008,2009,13.59096399999999,-13.869790000000004,SEN.12,SEN.12.4,28,1,17.444274857142858,senegal_2009_00096,13.59096399999999,-13.869790000000004
senegal,2008,2009,15.617868999999995,-16.219046999999993,SEN.8,SEN.8.3,30,0,62.0224148,senegal_2009_00097,15.617868999999995,-16.219046999999993
senegal,2008,2009,13.991054000000004,-14.804823,SEN.4,SEN.4.3,29,0,38.185688068965526,senegal_2009_00098,13.991054000000004,-14.804823
senegal,2008,2009,13.158793,-13.754032999999994,SEN.7,SEN.7.3,30,1,21.572811100000006,senegal_2009_00099,13.158793,-13.754032999999994
senegal,2008,2009,14.806842000000003,-15.899268000000005,SEN.2,SEN.2.3,28,0,63.06105542857144,senegal_2009_00100,14.806842000000003,-15.899268000000005
senegal,2008,2009,14.487754999999996,-16.88687800000001,SEN.13,SEN.13.1,30,1,17.420253933333335,senegal_2009_00101,14.487754999999996,-16.88687800000001
senegal,2008,2009,13.214779999999998,-15.732091999999996,SEN.11,SEN.11.1,15,1,19.281982466666665,senegal_2009_00102,13.214779999999998,-15.732091999999996
senegal,2008,2009,16.58866699999999,-14.76246300000001,SEN.10,SEN.10.2,27,1,45.27768722222222,senegal_2009_00103,16.58866699999999,-14.76246300000001
senegal,2008,2009,13.916413999999993,-15.917690999999994,SEN.5,SEN.5.2,29,0,41.53125148275861,senegal_2009_00104,13.916413999999993,-15.917690999999994
senegal,2008,2009,14.055169,-14.638456000000003,SEN.4,SEN.4.3,24,1,16.069981125,senegal_2009_00105,14.055169,-14.638456000000003
senegal,2008,2009,14.604834999999994,-16.521081999999993,SEN.2,SEN.2.1,29,1,21.22023348275862,senegal_2009_00106,14.604834999999994,-16.521081999999993
senegal,2008,2009,15.051355,-12.738308000000002,SEN.9,SEN.9.1,28,1,20.28790596428572,senegal_2009_00107,15.051355,-12.738308000000002
senegal,2008,2009,14.653793000000006,-16.205202999999997,SEN.2,SEN.2.2,27,0,27.72459525925925,senegal_2009_00108,14.653793000000006,-16.205202999999997
senegal,2008,2009,14.174476000000007,-16.85031099999999,SEN.13,SEN.13.1,27,0,32.997424296296295,senegal_2009_00109,14.174476000000007,-16.85031099999999
senegal,2008,2009,13.636366000000006,-16.299691,SEN.3,SEN.3.2,30,1,28.17540736666667,senegal_2009_00110,13.636366000000006,-16.299691
senegal,2008,2009,13.30133799999999,-15.495783000000008,SEN.11,SEN.11.1,30,1,15.1234316,senegal_2009_00111,13.30133799999999,-15.495783000000008
senegal,2008,2009,14.051199,-15.629396999999996,SEN.4,SEN.4.1,29,1,21.08622793103449,senegal_2009_00112,14.051199,-15.629396999999996
senegal,2008,2009,13.878289999999994,-14.394211,SEN.12,SEN.12.3,29,1,16.668708310344826,senegal_2009_00113,13.878289999999994,-14.394211
senegal,2010,2010,15.238524000000002,-13.018380000000006,SEN.9,SEN.9.1,11,1,12.340045272727274,senegal_2010_00000,15.238524000000002,-13.018380000000006
senegal,2010,2010,16.175671793159466,-13.984889372495514,SEN.10,SEN.10.2,10,1,31.9253795,senegal_2010_00001,16.154526,-13.970019000000004
senegal,2010,2010,14.75946541365581,-17.367561263861038,SEN.1,SEN.1.3,19,0,46.87204847368421,senegal_2010_00002,14.754585,-17.368675999999997
senegal,2010,2010,15.277950466366597,-16.16703379898296,SEN.8,SEN.8.1,9,1,18.823738,senegal_2010_00003,15.321872,-16.177652
senegal,2010,2010,14.740447221793776,-17.166933477061434,SEN.1,SEN.1.4,20,1,39.68090549999998,senegal_2010_00004,14.768373999999998,-17.187000000000005
senegal,2010,2010,14.755334373132259,-17.325581515379078,SEN.1,SEN.1.3,20,0,61.193962550000016,senegal_2010_00005,14.744488999999993,-17.314156000000004
senegal,2010,2010,15.005708334922764,-16.835308274497606,SEN.13,SEN.13.3,17,1,40.54781370588236,senegal_2010_00006,15.009232999999996,-16.871300999999995
senegal,2010,2010,14.744145254699754,-17.402521707876694,SEN.1,SEN.1.3,21,0,57.591606857142864,senegal_2010_00007,14.747669999999998,-17.390260000000005
senegal,2010,2010,14.68637426009827,-17.44948441746461,SEN.1,SEN.1.1,18,0,53.16766355555556,senegal_2010_00008,14.679866999999998,-17.445027
senegal,2010,2010,14.96395129245062,-16.71390722509045,SEN.13,SEN.13.3,7,1,26.847368714285714,senegal_2010_00009,14.946599000000004,-16.694382
senegal,2010,2010,15.358597,-16.560008000000003,SEN.8,SEN.8.1,16,1,22.289030375,senegal_2010_00010,15.358597,-16.560008000000003
senegal,2010,2010,16.182814051924574,-16.393017566114892,SEN.10,SEN.10.1,20,1,17.682557300000003,senegal_2010_00011,16.210195,-16.371688000000002
senegal,2010,2010,14.873497973850295,-15.914722003674772,SEN.2,SEN.2.3,19,1,50.76642978947369,senegal_2010_00012,14.885969999999991,-15.874845999999996
senegal,2010,2010,14.725600400937436,-17.26512602870291,SEN.1,SEN.1.4,21,0,60.72437533333335,senegal_2010_00013,14.714755000000004,-17.259832
senegal,2010,2010,16.388702,-14.66846,SEN.10,SEN.10.2,14,1,17.30877057142857,senegal_2010_00014,16.388702,-14.66846
senegal,2010,2010,13.968815091352697,-14.803961542861964,SEN.4,SEN.4.3,20,0,46.53742990000001,senegal_2010_00015,13.957968999999997,-14.815346999999996
senegal,2010,2010,14.142071740961216,-16.09057816838151,SEN.5,SEN.5.2,21,0,55.8132571904762,senegal_2010_00016,14.140716,-16.091134000000004
senegal,2010,2010,15.604538682275452,-13.299594655904782,SEN.9,SEN.9.2,11,0,48.01695754545455,senegal_2010_00017,15.602912000000002,-13.316383
senegal,2010,2010,16.038429884811798,-16.492518908585325,SEN.10,SEN.10.3,18,0,50.78990761111112,senegal_2010_00018,16.022977000000004,-16.48607
senegal,2010,2010,13.97095277837251,-14.793655202346274,SEN.4,SEN.4.3,20,0,52.415138100000014,senegal_2010_00019,13.982069999999997,-14.782824000000002
senegal,2010,2010,15.990971918002385,-16.48707650132689,SEN.10,SEN.10.3,21,0,56.50267566666666,senegal_2010_00020,16.004256,-16.492122999999996
senegal,2010,2010,14.695141542026253,-17.470552359943564,SEN.1,SEN.1.1,20,0,60.162994950000005,senegal_2010_00021,14.694056999999992,-17.472224
senegal,2010,2010,16.126518,-13.954148000000002,SEN.10,SEN.10.2,12,0,43.24994433333333,senegal_2010_00022,16.126518,-13.954148000000002
senegal,2010,2010,15.357489579591787,-16.44643235169289,SEN.8,SEN.8.1,20,0,50.62402665,senegal_2010_00023,15.367521000000004,-16.454258
senegal,2010,2010,12.715497999999998,-14.410973000000004,SEN.7,SEN.7.1,12,1,16.379262583333333,senegal_2010_00024,12.715497999999998,-14.410973000000004
senegal,2010,2010,14.726782213195031,-17.487693168182194,SEN.1,SEN.1.1,21,0,74.91488961904763,senegal_2010_00025,14.724342,-17.476826
senegal,2010,2010,15.623724321042497,-13.318312836361457,SEN.9,SEN.9.2,16,0,49.658153625,senegal_2010_00026,15.625350999999997,-13.318033000000003
senegal,2010,2010,15.179899999999998,-15.422795000000004,SEN.8,SEN.8.2,20,1,17.8719331,senegal_2010_00027,15.179899999999998,-15.422795000000004
senegal,2010,2010,15.439287000000002,-15.670215000000002,SEN.8,SEN.8.2,19,1,22.832588631578947,senegal_2010_00028,15.439287000000002,-15.670215000000002
senegal,2010,2010,15.275578999999995,-12.861323,SEN.9,SEN.9.1,17,0,61.93955594117648,senegal_2010_00029,15.275578999999995,-12.861323
senegal,2010,2010,12.800152,-15.064197000000002,SEN.7,SEN.7.1,5,1,17.119137000000002,senegal_2010_00030,12.800152,-15.064197000000002
senegal,2010,2010,15.257620999999997,-14.733798000000002,SEN.8,SEN.8.2,20,1,17.97001355,senegal_2010_00031,15.257620999999997,-14.733798000000002
senegal,2010,2010,15.259993,-13.859218999999998,SEN.9,SEN.9.3,11,1,17.288641999999996,senegal_2010_00032,15.259993,-13.859218999999998
senegal,2010,2010,15.655108305654966,-16.081442297831586,SEN.8,SEN.8.3,18,1,37.32763955555556,senegal_2010_00033,15.661615000000005,-16.035541000000002
senegal,2010,2010,13.753384627320191,-13.674385896654954,SEN.12,SEN.12.4,5,0,30.7649674,senegal_2010_00034,13.7523,-13.673831000000002
senegal,2010,2010,15.509655000000004,-13.289491,SEN.9,SEN.9.2,15,1,32.59504926666666,senegal_2010_00035,15.509655000000004,-13.289491
senegal,2010,2010,14.856341267010583,-15.870476751669429,SEN.2,SEN.2.3,16,1,63.6911171875,senegal_2010_00036,14.866102000000003,-15.850680000000004
senegal,2010,2010,14.733441,-17.4513716278845,SEN.1,SEN.1.1,20,0,74.22091370000001,senegal_2010_00037,14.733441,-17.450257
senegal,2010,2010,14.869458343195866,-17.091126162051193,SEN.13,SEN.13.2,21,1,60.94454071428572,senegal_2010_00038,14.870814,-17.096424000000006
senegal,2010,2010,14.406625853133388,-16.975375895000226,SEN.13,SEN.13.1,18,0,47.99732133333334,senegal_2010_00039,14.404999,-16.962854999999998
senegal,2010,2010,14.758640804210675,-17.386068374293096,SEN.1,SEN.1.3,21,0,63.71325176190477,senegal_2010_00040,14.757014000000003,-17.385511000000005
senegal,2010,2010,13.844226999999997,-14.914161,SEN.4,SEN.4.3,21,1,15.237316904761904,senegal_2010_00041,13.844226999999997,-14.914161
senegal,2010,2010,16.432912274198866,-15.721977922999926,SEN.10,SEN.10.1,13,0,39.92627015384616,senegal_2010_00042,16.449720000000006,-15.716358000000003
senegal,2010,2010,14.75452291361914,-17.407738668742528,SEN.1,SEN.1.2,20,0,52.82380989999999,senegal_2010_00043,14.764826,-17.404673
senegal,2010,2010,12.543666992454677,-12.188006545498812,SEN.6,SEN.6.1,9,0,59.57407811111111,senegal_2010_00044,12.549633,-12.204572
senegal,2010,2010,14.76799193018309,-17.392045216017994,SEN.1,SEN.1.2,20,0,68.1274985,senegal_2010_00045,14.770160999999996,-17.397898
senegal,2010,2010,15.34875044006226,-15.467994841260799,SEN.8,SEN.8.2,19,0,39.750891947368416,senegal_2010_00046,15.345497,-15.473584
senegal,2010,2010,13.990229,-14.709945000000005,SEN.4,SEN.4.3,11,1,30.440515636363635,senegal_2010_00047,13.990229,-14.709945000000005
senegal,2010,2010,14.773824541477726,-17.394936998272232,SEN.1,SEN.1.2,21,0,51.25569971428571,senegal_2010_00048,14.768673,-17.381838
senegal,2010,2010,15.612905340459282,-16.212526178366712,SEN.8,SEN.8.3,20,0,66.82405449999999,senegal_2010_00049,15.612092,-16.225118000000002
senegal,2010,2010,15.365457999999997,-13.131217999999995,SEN.9,SEN.9.1,19,0,38.791188684210525,senegal_2010_00050,15.365457999999997,-13.131217999999995
senegal,2010,2010,15.020122,-12.544173,SEN.12,SEN.12.1,3,0,61.127574333333335,senegal_2010_00051,15.020122,-12.544173
senegal,2010,2010,15.605721,-16.216102,SEN.8,SEN.8.3,19,0,55.339159000000016,senegal_2010_00052,15.605721,-16.216102
senegal,2010,2010,16.498950999999998,-15.020543,SEN.10,SEN.10.2,18,1,11.062843833333332,senegal_2010_00053,16.498950999999998,-15.020543
senegal,2010,2010,15.133107999999996,-12.886069,SEN.9,SEN.9.1,13,1,20.830757,senegal_2010_00054,15.133107999999996,-12.886069
senegal,2010,2010,16.029019,-16.492557999999995,SEN.10,SEN.10.3,19,0,57.83803273684211,senegal_2010_00055,16.029019,-16.492557999999995
senegal,2010,2010,14.782501000000003,-17.390491,SEN.1,SEN.1.2,21,0,56.80815695238096,senegal_2010_00056,14.782501000000003,-17.390491
senegal,2010,2010,16.001390000000008,-16.4976,SEN.10,SEN.10.3,20,0,68.17771885,senegal_2010_00057,16.001390000000008,-16.4976
senegal,2010,2010,12.898979999999998,-14.935607999999998,SEN.7,SEN.7.1,10,0,60.648514,senegal_2010_00058,12.898979999999998,-14.935607999999998
senegal,2010,2010,14.868995,-17.193449,SEN.1,SEN.1.4,8,1,32.538616375,senegal_2010_00059,14.868995,-17.193449
senegal,2010,2010,14.617800999999991,-17.146316000000006,SEN.1,SEN.1.4,21,1,53.96550309523809,senegal_2010_00060,14.617800999999991,-17.146316000000006
senegal,2010,2010,16.024905999999994,-16.358826999999998,SEN.10,SEN.10.3,13,1,32.72751407692308,senegal_2010_00061,16.024905999999994,-16.358826999999998
senegal,2010,2010,16.053572386690995,-16.493637178440203,SEN.10,SEN.10.3,19,0,53.787429105263165,senegal_2010_00062,16.053572386690995,-16.493637178440203
senegal,2010,2010,12.899280999999998,-14.950688,SEN.7,SEN.7.1,5,1,36.4109578,senegal_2010_00063,12.899280999999998,-14.950688
senegal,2010,2010,15.131408999999996,-16.899294,SEN.13,SEN.13.3,17,0,40.39972917647059,senegal_2010_00064,15.131408999999996,-16.899294
senegal,2010,2010,14.768116,-17.391886,SEN.1,SEN.1.3,21,0,50.95315704761905,senegal_2010_00065,14.768116,-17.391886
senegal,2010,2010,12.909822000000002,-11.759010000000002,SEN.6,SEN.6.3,9,1,15.22909222222222,senegal_2010_00066,12.909822000000002,-11.759010000000002
senegal,2010,2010,16.492155999999998,-14.481643000000002,SEN.10,SEN.10.2,8,1,26.172396875,senegal_2010_00067,16.492155999999998,-14.481643000000002
senegal,2010,2010,15.546791000000006,-13.301464000000005,SEN.9,SEN.9.2,16,1,20.495176625,senegal_2010_00068,15.546791000000006,-13.301464000000005
senegal,2010,2010,15.249156,-16.794524,SEN.13,SEN.13.3,11,1,27.72335872727273,senegal_2010_00069,15.249156,-16.794524
senegal,2010,2010,14.931438000000009,-15.858925,SEN.2,SEN.2.3,19,1,31.57144268421053,senegal_2010_00070,14.931438000000009,-15.858925
senegal,2010,2010,15.787567,-13.448153999999994,SEN.9,SEN.9.2,19,1,61.30747626315789,senegal_2010_00071,15.787567,-13.448153999999994
senegal,2010,2010,14.786838999999992,-17.239373,SEN.1,SEN.1.4,21,1,53.97564047619047,senegal_2010_00072,14.786838999999992,-17.239373
senegal,2010,2010,14.772678000000004,-17.375550999999994,SEN.1,SEN.1.3,20,0,59.57090765,senegal_2010_00073,14.772678000000004,-17.375550999999994
senegal,2010,2010,15.522819,-15.448202000000004,SEN.8,SEN.8.2,17,1,20.38286705882353,senegal_2010_00074,15.522819,-15.448202000000004
senegal,2010,2010,15.273657000000007,-16.52523,SEN.8,SEN.8.1,20,1,52.66763300000001,senegal_2010_00075,15.273657000000007,-16.52523
senegal,2010,2010,14.387499999999998,-12.344176,SEN.12,SEN.12.1,3,1,19.89367833333333,senegal_2010_00076,14.387499999999998,-12.344176
senegal,2010,2010,14.415924,-16.965443999999998,SEN.13,SEN.13.1,20,0,57.1071663,senegal_2010_00077,14.415924,-16.965443999999998
senegal,2010,2010,14.423858999999997,-16.983673000000003,SEN.13,SEN.13.1,18,0,57.238572833333336,senegal_2010_00078,14.423858999999997,-16.983673000000003
senegal,2010,2010,14.748698999999991,-17.389813,SEN.1,SEN.1.3,20,0,50.42037415,senegal_2010_00079,14.748698999999991,-17.389813
senegal,2010,2010,16.409861000000003,-14.314309000000003,SEN.10,SEN.10.2,14,0,47.42220264285714,senegal_2010_00080,16.409861000000003,-14.314309000000003
senegal,2010,2010,15.919419,-13.531677,SEN.9,SEN.9.2,7,1,36.43916028571429,senegal_2010_00081,15.919419,-13.531677
senegal,2010,2010,14.881032000000005,-15.828281,SEN.2,SEN.2.3,17,1,31.728527764705888,senegal_2010_00082,14.881032000000005,-15.828281
senegal,2010,2010,13.156534,-14.199985,SEN.7,SEN.7.3,1,1,47.418642,senegal_2010_00083,13.156534,-14.199985
senegal,2010,2010,14.755423000000004,-17.440624000000007,SEN.1,SEN.1.1,21,0,62.84773909523809,senegal_2010_00084,14.755423000000004,-17.440624000000007
senegal,2010,2010,15.621654000000005,-15.942380000000009,SEN.8,SEN.8.3,17,1,20.041295647058828,senegal_2010_00085,15.621654000000005,-15.942380000000009
senegal,2010,2010,15.648675,-16.140440000000005,SEN.8,SEN.8.3,13,1,36.03778830769232,senegal_2010_00086,15.648675,-16.140440000000005
senegal,2010,2010,15.501145,-13.171335,SEN.9,SEN.9.1,17,0,47.95083629411765,senegal_2010_00087,15.501145,-13.171335
senegal,2010,2010,12.554766,-12.210493,SEN.6,SEN.6.1,7,0,45.22163971428572,senegal_2010_00088,12.554766,-12.210493
senegal,2010,2010,13.690749000000002,-15.778242000000004,SEN.5,SEN.5.3,13,1,29.56768330769232,senegal_2010_00089,13.690749000000002,-15.778242000000004
senegal,2010,2010,15.625271,-16.240715000000005,SEN.8,SEN.8.3,21,0,53.49584095238094,senegal_2010_00090,15.625271,-16.240715000000005
senegal,2010,2010,14.832628,-15.866138000000005,SEN.2,SEN.2.3,17,1,52.83873029411765,senegal_2010_00091,14.832628,-15.866138000000005
senegal,2010,2010,16.122978999999994,-13.736121,SEN.10,SEN.10.2,14,1,26.423089,senegal_2010_00092,16.122978999999994,-13.736121
senegal,2010,2010,15.400465999999998,-16.394319,SEN.8,SEN.8.1,19,1,54.10970257894737,senegal_2010_00093,15.400465999999998,-16.394319
senegal,2010,2010,12.893845999999998,-14.446622999999995,SEN.7,SEN.7.1,13,1,34.64166899999999,senegal_2010_00094,12.893845999999998,-14.446622999999995
senegal,2010,2010,15.973392999999994,-13.646814000000004,SEN.9,SEN.9.2,15,1,25.224089733333333,senegal_2010_00095,15.973392999999994,-13.646814000000004
senegal,2010,2010,15.421703000000006,-16.159309000000004,SEN.8,SEN.8.3,14,1,20.692324285714285,senegal_2010_00096,15.421703000000006,-16.159309000000004
senegal,2010,2010,14.718624999999998,-17.284404,SEN.1,SEN.1.4,19,0,70.10719157894736,senegal_2010_00097,14.718624999999998,-17.284404
senegal,2010,2010,16.019749999999995,-13.738206,SEN.9,SEN.9.2,14,1,32.51997692857143,senegal_2010_00098,16.019749999999995,-13.738206
senegal,2010,2010,14.788805000000002,-17.379854,SEN.1,SEN.1.2,20,0,49.49238750000001,senegal_2010_00099,14.788805000000002,-17.379854
senegal,2010,2010,15.659270999999997,-13.391202999999996,SEN.9,SEN.9.2,16,1,45.894308,senegal_2010_00100,15.659270999999997,-13.391202999999996
senegal,2010,2010,14.881486,-15.874733999999997,SEN.2,SEN.2.3,20,1,57.53298064999999,senegal_2010_00101,14.881486,-15.874733999999997
senegal,2010,2010,16.467138999999992,-15.669517999999998,SEN.10,SEN.10.1,21,0,44.16057580952382,senegal_2010_00102,16.467138999999992,-15.669517999999998
senegal,2010,2010,14.701832,-17.459553000000003,SEN.1,SEN.1.1,19,0,74.58965157894737,senegal_2010_00103,14.701832,-17.459553000000003
senegal,2010,2010,14.962662000000002,-16.813353000000003,SEN.13,SEN.13.3,21,0,48.06174142857143,senegal_2010_00104,14.962662000000002,-16.813353000000003
senegal,2010,2010,15.875434000000004,-13.438190999999998,SEN.9,SEN.9.2,13,1,26.56997276923077,senegal_2010_00105,15.875434000000004,-13.438190999999998
senegal,2010,2010,14.839025999999995,-15.887415000000004,SEN.2,SEN.2.3,15,1,61.6222556,senegal_2010_00106,14.839025999999995,-15.887415000000004
senegal,2010,2010,12.689474999999996,-13.079212000000004,SEN.6,SEN.6.2,18,1,13.232506611111113,senegal_2010_00107,12.689474999999996,-13.079212000000004
senegal,2010,2010,16.406258000000005,-15.689978,SEN.10,SEN.10.1,17,1,56.847617882352935,senegal_2010_00108,16.406258000000005,-15.689978
senegal,2010,2010,15.794883000000002,-16.267638999999996,SEN.8,SEN.8.3,18,1,32.948217888888884,senegal_2010_00109,15.794883000000002,-16.267638999999996
senegal,2010,2010,16.549045000000003,-14.749539999999998,SEN.10,SEN.10.2,15,0,50.62618546666666,senegal_2010_00110,16.549045000000003,-14.749539999999998
senegal,2010,2010,13.764066,-13.66722,SEN.12,SEN.12.4,13,0,47.81159746153845,senegal_2010_00111,13.764066,-13.66722
senegal,2010,2010,14.757164999999992,-17.441604,SEN.1,SEN.1.1,18,0,57.89005016666667,senegal_2010_00112,14.757164999999992,-17.441604
senegal,2010,2010,16.235579,-13.972646,SEN.10,SEN.10.2,8,1,34.444577875,senegal_2010_00113,16.235579,-13.972646
senegal,2010,2010,15.226863000000002,-16.096928999999996,SEN.8,SEN.8.1,13,1,38.75542076923077,senegal_2010_00114,15.226863000000002,-16.096928999999996
senegal,2010,2010,14.747587000000005,-17.443828999999997,SEN.1,SEN.1.1,20,0,51.93674814999999,senegal_2010_00115,14.747587000000005,-17.443828999999997
senegal,2010,2010,16.578348000000002,-15.453041000000006,SEN.10,SEN.10.1,16,0,55.42956799999999,senegal_2010_00116,16.578348000000002,-15.453041000000006
senegal,2010,2010,16.479906000000003,-15.989064000000004,SEN.10,SEN.10.1,18,1,46.43183777777778,senegal_2010_00117,16.479906000000003,-15.989064000000004
senegal,2010,2010,12.999075,-13.950547,SEN.7,SEN.7.3,2,1,18.393832,senegal_2010_00118,12.999075,-13.950547
senegal,2010,2010,14.746106,-12.475019,SEN.12,SEN.12.1,9,1,16.576563555555555,senegal_2010_00119,14.746106,-12.475019
senegal,2010,2010,16.001274,-13.382645,SEN.9,SEN.9.2,10,1,48.0879211,senegal_2010_00120,16.001274,-13.382645
senegal,2010,2010,15.856291000000002,-16.286036999999997,SEN.8,SEN.8.3,9,1,22.615612777777777,senegal_2010_00121,15.856291000000002,-16.286036999999997
senegal,2010,2010,15.400186999999995,-13.188515999999996,SEN.9,SEN.9.1,13,1,20.308088461538464,senegal_2010_00122,15.400186999999995,-13.188515999999996
senegal,2010,2010,14.733928999999996,-17.461268,SEN.1,SEN.1.1,19,0,74.39453442105263,senegal_2010_00123,14.733928999999996,-17.461268
senegal,2010,2010,14.677867999999997,-17.441944,SEN.1,SEN.1.1,19,0,56.10824642105264,senegal_2010_00124,14.677867999999997,-17.441944
senegal,2010,2010,14.734482000000009,-17.451456000000004,SEN.1,SEN.1.1,20,0,57.30097370000002,senegal_2010_00125,14.734482000000009,-17.451456000000004
senegal,2010,2010,14.689947999999996,-17.452999,SEN.1,SEN.1.1,20,0,66.2947497,senegal_2010_00126,14.689947999999996,-17.452999
senegal,2010,2010,15.981649,-15.449118000000002,SEN.10,SEN.10.1,18,1,19.241424944444447,senegal_2010_00127,15.981649,-15.449118000000002
senegal,2010,2010,12.888986999999997,-14.936854000000004,SEN.7,SEN.7.1,16,0,59.25756631250001,senegal_2010_00128,12.888986999999997,-14.936854000000004
senegal,2010,2010,15.575405999999994,-15.842980000000004,SEN.8,SEN.8.3,18,1,18.024455444444445,senegal_2010_00129,15.575405999999994,-15.842980000000004
senegal,2010,2010,15.100765999999998,-16.744342,SEN.13,SEN.13.3,20,1,44.52730625000001,senegal_2010_00130,15.100765999999998,-16.744342
senegal,2010,2010,14.151149999999998,-16.091043000000006,SEN.5,SEN.5.2,20,0,54.6480424,senegal_2010_00131,14.151149999999998,-16.091043000000006
senegal,2010,2010,15.657773,-13.265468999999998,SEN.9,SEN.9.2,18,0,56.82818177777779,senegal_2010_00132,15.657773,-13.265468999999998
senegal,2010,2010,15.977474000000004,-13.588602000000002,SEN.9,SEN.9.2,17,0,48.96944923529412,senegal_2010_00133,15.977474000000004,-13.588602000000002
senegal,2010,2010,14.707506,-17.463792000000005,SEN.1,SEN.1.1,20,0,54.6666467,senegal_2010_00134,14.707506,-17.463792000000005
senegal,2010,2010,14.713196000000003,-16.50357,SEN.2,SEN.2.1,15,0,41.6456282,senegal_2010_00135,14.713196000000003,-16.50357
senegal,2010,2010,14.684338000000002,-17.446667999999995,SEN.1,SEN.1.1,19,0,73.98355431578948,senegal_2010_00136,14.684338000000002,-17.446667999999995
senegal,2010,2010,15.106069999999995,-14.278593,SEN.9,SEN.9.3,17,1,9.502345058823533,senegal_2010_00137,15.106069999999995,-14.278593
senegal,2010,2010,16.300430000000002,-14.128581,SEN.10,SEN.10.2,10,1,13.4882428,senegal_2010_00138,16.300430000000002,-14.128581
